date,close,volume,symbol,asset_name,category,kind,return_1d,vol_20d,mom_5d,mom_20d,volume_chg_5d
2025-06-10 00:00:00+00:00,23.249570846557617,2559000,JETS,항공 ETF,Airlines,stock,0.00514584441563648,0.016019479524280657,0.026269687089505833,0.03946789554898267,-0.5669537847122332
2025-06-11 00:00:00+00:00,22.48582649230957,5591900,JETS,항공 ETF,Airlines,stock,-0.032849825886619666,0.01687314104939263,-0.004828784665394603,-0.019039409838455423,2.4547757321141725
2025-06-12 00:00:00+00:00,22.237857818603516,3672900,JETS,항공 ETF,Airlines,stock,-0.011027776710403003,0.016372359390849408,-0.007525464894627798,-0.008841755980252719,0.7108719955282281
2025-06-13 00:00:00+00:00,21.46419334411621,5655500,JETS,항공 ETF,Airlines,stock,-0.03479042274656874,0.01808328437955346,-0.06924738471809577,-0.03822225511689781,1.8947637815427139
2025-06-16 00:00:00+00:00,22.15850830078125,4997700,JETS,항공 ETF,Airlines,stock,0.03234759142976906,0.019466373698534226,-0.042023928786737996,-0.017590111362348892,2.885330016325896
2025-06-17 00:00:00+00:00,21.484031677246094,5266200,JETS,항공 ETF,Airlines,stock,-0.03043871971794132,0.020557088988487866,-0.07593857026281126,-0.04874837134403265,1.0579132473622508
2025-06-18 00:00:00+00:00,21.454275131225586,3602900,JETS,항공 ETF,Airlines,stock,-0.001385054093549054,0.020500674838847793,-0.0458756257608226,-0.04164821369874494,-0.35569305602746826
2025-06-20 00:00:00+00:00,21.39476203918457,2597700,JETS,항공 ETF,Airlines,stock,-0.0027739502582586617,0.01936728526566037,-0.03791263467444406,-0.01416820161596366,-0.29273870783304745
2025-06-23 00:00:00+00:00,21.811349868774414,12155100,JETS,항공 ETF,Airlines,stock,0.019471486938104743,0.019748987844275392,0.01617375128394305,-0.0049774494669759806,1.1492529396163027
2025-06-24 00:00:00+00:00,22.475908279418945,5447500,JETS,항공 ETF,Airlines,stock,0.030468467776766373,0.02077807993910477,0.014324067953008557,0.03375919716656517,0.0900014006442964
2025-06-25 00:00:00+00:00,22.118831634521484,3102100,JETS,항공 ETF,Airlines,stock,-0.015887084092812143,0.01915283070563125,0.029547524729621077,-0.02107113709888997,-0.41094147582697205
2025-06-26 00:00:00+00:00,22.446149826049805,3524900,JETS,항공 ETF,Airlines,stock,0.014798168227722508,0.019428240758505542,0.046232030155173964,-0.0008830385287004194,-0.021649227011574013
2025-06-27 00:00:00+00:00,22.723876953125,4085900,JETS,항공 ETF,Airlines,stock,0.012373040776591404,0.019605550347865805,0.06212337914794985,0.007475824812093856,0.5728914039342494
2025-06-30 00:00:00+00:00,22.783388137817383,1280000,JETS,항공 ETF,Airlines,stock,0.0026188834244764703,0.019607680200841988,0.04456570890344391,0.01100350823737517,-0.8946944081085306
2025-07-01 00:00:00+00:00,23.239652633666992,6149000,JETS,항공 ETF,Airlines,stock,0.020026191587030562,0.020070596718857605,0.0339805779928104,0.027181082078828744,0.12877466727856812
2025-07-02 00:00:00+00:00,23.59672737121582,3736200,JETS,항공 ETF,Airlines,stock,0.0153648913422888,0.020307032787394663,0.06681617551569685,0.041593678241145016,0.20440991586344737
2025-07-03 00:00:00+00:00,23.924047470092773,2087800,JETS,항공 ETF,Airlines,stock,0.013871419274701147,0.020433793377876073,0.06584192191071447,0.05882358403316079,-0.4076995092059349
2025-07-07 00:00:00+00:00,23.61656379699707,2427000,JETS,항공 ETF,Airlines,stock,-0.012852493854983549,0.020590599340252258,0.039284090725958176,0.054006117244027596,-0.4060060207053525
2025-07-08 00:00:00+00:00,23.74551010131836,2440900,JETS,항공 ETF,Airlines,stock,0.005459994325579531,0.019652495748701728,0.04222909945092779,0.02967743877797968,0.906953125
2025-07-09 00:00:00+00:00,23.67607879638672,2732200,JETS,항공 ETF,Airlines,stock,-0.002923976138452633,0.019675620956122145,0.018779375475151516,0.023585010291441444,-0.5556675882257278
2025-07-10 00:00:00+00:00,25.401941299438477,9039600,JETS,항공 ETF,Airlines,stock,0.07289477780058529,0.025371045513888038,0.0765027242898404,0.09257678204411013,1.4194636261442106
2025-07-11 00:00:00+00:00,24.8266544342041,3128700,JETS,항공 ETF,Airlines,stock,-0.02264735826497999,0.02466833897833568,0.03772802094794647,0.10410237500921404,0.49856308075486155
2025-07-14 00:00:00+00:00,25.074623107910156,2886900,JETS,항공 ETF,Airlines,stock,0.009988001982434769,0.024384506081695137,0.06173884242628391,0.1275646832732913,0.18949320148331283
2025-07-15 00:00:00+00:00,24.56876564025879,2177300,JETS,항공 ETF,Airlines,stock,-0.020174080602303746,0.02328233396976314,0.03466994540979451,0.14463959797462445,-0.10799295341882098
2025-07-16 00:00:00+00:00,24.70762825012207,4078700,JETS,항공 ETF,Airlines,stock,0.005651997820995014,0.022506795082717086,0.04356926932904015,0.11504023261579133,0.4928262938291488
2025-07-17 00:00:00+00:00,24.896085739135742,5941500,JETS,항공 ETF,Airlines,stock,0.00762750220724806,0.0208379463427723,-0.019914051227018503,0.15881814517632553,-0.3427253418292845
2025-07-18 00:00:00+00:00,24.786977767944336,1758000,JETS,항공 ETF,Airlines,stock,-0.004382535163746315,0.02091659138773941,-0.0015981479246395258,0.15533979201507364,-0.43810528334452004
2025-07-21 00:00:00+00:00,24.816734313964844,1599500,JETS,항공 ETF,Airlines,stock,0.0012004910925038637,0.020833070998927252,-0.010284852252234189,0.1599443951988304,-0.4459454778482109
2025-07-22 00:00:00+00:00,24.9456787109375,1667500,JETS,항공 ETF,Airlines,stock,0.005195864828197783,0.02065038691658167,0.01534114803313913,0.14370173606954317,-0.23414320488678642
2025-07-23 00:00:00+00:00,25.34242820739746,3987700,JETS,항공 ETF,Airlines,stock,0.015904538058770346,0.02002408245034603,0.02569246836843808,0.12753744553244029,-0.02231103047539662
2025-07-24 00:00:00+00:00,24.221609115600586,6579300,JETS,항공 ETF,Airlines,stock,-0.04422698103845102,0.022517249601142608,-0.02709167339004237,0.09506729450380358,0.10734662963898
2025-07-25 00:00:00+00:00,24.38031005859375,3132200,JETS,항공 ETF,Airlines,stock,0.006552039636827711,0.022399505837855535,-0.016406506398553677,0.0861689085893591,0.7816837315130831
2025-07-28 00:00:00+00:00,24.4794979095459,3513400,JETS,항공 ETF,Airlines,stock,0.0040683588811532,0.02232029381434146,-0.013589072605301511,0.07725886564349937,1.1965614254454517
2025-07-29 00:00:00+00:00,24.052989959716797,4237400,JETS,항공 ETF,Airlines,stock,-0.017423067719978924,0.022827848795881164,-0.03578530620733522,0.05572489105744749,1.5411694152923539
2025-07-30 00:00:00+00:00,23.8546142578125,3699400,JETS,항공 ETF,Airlines,stock,-0.008247444589488895,0.02258948972040976,-0.05870842120608899,0.026461739073269097,-0.07229731424129193
2025-07-31 00:00:00+00:00,23.755428314208984,2233700,JETS,항공 ETF,Airlines,stock,-0.004157935338276575,0.022381732088813843,-0.019246483549738458,0.006725548865168296,-0.660495797425258
2025-08-01 00:00:00+00:00,22.932170867919922,3832000,JETS,항공 ETF,Airlines,stock,-0.03465555052933489,0.02346774230922234,-0.05939789884515345,-0.04145939784699004,0.22342123746887177
2025-08-04 00:00:00+00:00,23.40827178955078,1603800,JETS,항공 ETF,Airlines,stock,0.020761266971758063,0.02383957449682155,-0.043760134458370015,-0.008819742331556912,-0.54351909830933
2025-08-05 00:00:00+00:00,23.3884334564209,2003800,JETS,항공 ETF,Airlines,stock,-0.0008474924295239772,0.023802774375328746,-0.027628852147233096,-0.01503764894390014,-0.5271156841459386
2025-08-06 00:00:00+00:00,23.626483917236328,2042300,JETS,항공 ETF,Airlines,stock,0.010178127631292,0.02391236767021605,-0.009563363218143772,-0.002094725210914583,-0.44793750337892635
2025-08-07 00:00:00+00:00,23.398351669311523,4502000,JETS,항공 ETF,Airlines,stock,-0.009655784954035185,0.01674891479992976,-0.015031370521906395,-0.07887545312024025,1.0154899941800601
2025-08-08 00:00:00+00:00,23.487621307373047,3236200,JETS,항공 ETF,Airlines,stock,0.003815210546587622,0.016232615361858105,0.024221450409221967,-0.053935302897125226,-0.15548016701461376
2025-08-11 00:00:00+00:00,23.319002151489258,3533100,JETS,항공 ETF,Airlines,stock,-0.007179064822152026,0.01598158863704698,-0.0038135937101247963,-0.07001584625481616,1.2029554807332583
2025-08-12 00:00:00+00:00,25.025028228759766,7043800,JETS,항공 ETF,Airlines,stock,0.0731603379161554,0.022959894241736112,0.06997453572032919,0.0185708388928314,2.5152210799480987
2025-08-13 00:00:00+00:00,25.501127243041992,4140800,JETS,항공 ETF,Airlines,stock,0.01902491417512464,0.023289738466235214,0.07934499828127395,0.032115546862172106,1.0275179944180581
2025-08-14 00:00:00+00:00,25.193647384643555,2994000,JETS,항공 ETF,Airlines,stock,-0.012057500653518516,0.02344750592961106,0.07672744391164432,0.011952145755991461,-0.33496223900488675
2025-08-15 00:00:00+00:00,25.451534271240234,4450600,JETS,항공 ETF,Airlines,stock,0.010236187029984078,0.023503549848092303,0.08361480876101712,0.02681071123383716,0.37525492861998644
2025-08-18 00:00:00+00:00,25.501127243041992,3390000,JETS,항공 ETF,Airlines,stock,0.0019485258245433013,0.023503505428124044,0.09357712124115802,0.027577880329404447,-0.040502674704933295
2025-08-19 00:00:00+00:00,25.520965576171875,3643700,JETS,항공 ETF,Airlines,stock,0.0007779394589426669,0.023488882618021928,0.019817653865507268,0.023061584008220892,-0.48270819727987735
2025-08-20 00:00:00+00:00,25.01511001586914,3826800,JETS,항공 ETF,Airlines,stock,-0.0198211763889935,0.02368530677488368,-0.019058656605286384,-0.01291581804433306,-0.07583075734157652
2025-08-21 00:00:00+00:00,24.737384796142578,1986700,JETS,항공 ETF,Airlines,stock,-0.011102298552769896,0.021517340560524033,-0.01811022364229342,0.02129403038751021,-0.336439545758183
2025-08-22 00:00:00+00:00,26.00698471069336,4895400,JETS,항공 ETF,Airlines,stock,0.0513231259089586,0.024251126062008136,0.02182384894889311,0.06672083530480899,0.09994158091043914
2025-08-25 00:00:00+00:00,25.570560455322266,1826300,JETS,항공 ETF,Airlines,stock,-0.016781040179242646,0.02467023957459206,0.002722750708959998,0.04457046258905906,-0.46126843657817107
2025-08-26 00:00:00+00:00,26.026823043823242,3586500,JETS,항공 ETF,Airlines,stock,0.017843276814294873,0.02443312429650715,0.019821251125532235,0.08206185956141665,-0.015698328622005153
2025-08-27 00:00:00+00:00,25.91771697998047,2002200,JETS,항공 ETF,Airlines,stock,-0.00419206230660818,0.024340793840085948,0.03608247029650191,0.08648652624899578,-0.4767952336155534
2025-08-28 00:00:00+00:00,26.096254348754883,2347900,JETS,항공 ETF,Airlines,stock,0.006888622516879828,0.024260841878703417,0.054931819341881294,0.09853857415594414,0.1818090300498314
2025-08-29 00:00:00+00:00,26.096254348754883,1369700,JETS,항공 ETF,Airlines,stock,0.0,0.022450795888062085,0.003432525494769134,0.13797575027060494,-0.7202067246803121
2025-09-02 00:00:00+00:00,26.05657958984375,3035700,JETS,항공 ETF,Airlines,stock,-0.0015203238894330173,0.022269253065464026,0.019006980131337947,0.11313555413668541,0.6622132179817117
2025-09-03 00:00:00+00:00,26.22519874572754,3398300,JETS,항공 ETF,Airlines,stock,0.006471269772856614,0.02221776769039457,0.0076219714396288385,0.12128923874240294,-0.052474557367907404
2025-09-04 00:00:00+00:00,25.759016036987305,4007800,JETS,항공 ETF,Airlines,stock,-0.0177761363511566,0.0228103587071286,-0.006123260899706162,0.09026024046664105,1.0016981320547398
2025-09-05 00:00:00+00:00,25.91771697998047,3795700,JETS,항공 ETF,Airlines,stock,0.006160986225765885,0.022564037792353057,-0.006841494046939012,0.10767276884607457,0.6166361429362408
2025-09-08 00:00:00+00:00,25.91771697998047,2637600,JETS,항공 ETF,Airlines,stock,0.0,0.022593901826720053,-0.006841494046939012,0.10346282583518085,0.9256771555815142
2025-09-09 00:00:00+00:00,25.56064224243164,3702600,JETS,항공 ETF,Airlines,stock,-0.013777245033759766,0.02283064557732372,-0.019033094719976718,0.0961293316231897,0.21968573969759864
2025-09-10 00:00:00+00:00,25.72926139831543,2913600,JETS,항공 ETF,Airlines,stock,0.0065968278216372855,0.016250443348623283,-0.01891071835987157,0.028141153852778933,-0.1426301385987111
2025-09-11 00:00:00+00:00,26.106172561645508,6980100,JETS,항공 ETF,Airlines,stock,0.014649124881398912,0.016030214046734537,0.01347708795086433,0.023726218564263712,0.7416288237936024
2025-09-12 00:00:00+00:00,25.778854370117188,2974900,JETS,항공 ETF,Airlines,stock,-0.012537961692983157,0.016051620620137742,-0.005357825690069151,0.02322835501104681,-0.21624469794767764
2025-09-15 00:00:00+00:00,25.530885696411133,3981400,JETS,항공 ETF,Airlines,stock,-0.00961907267661588,0.016081828999993556,-0.01492536105198361,0.0031177462358551455,0.5094783136184411
2025-09-16 00:00:00+00:00,25.4912109375,1598400,JETS,항공 ETF,Airlines,stock,-0.0015539906990656993,0.01608173487435265,-0.002716336478290171,-0.00038885753745254714,-0.5683033543996111
2025-09-17 00:00:00+00:00,25.639991760253906,4417000,JETS,항공 ETF,Airlines,stock,0.005836553748611362,0.01613263380300323,-0.003469576397065466,0.00466385896437882,0.5159939593629874
2025-09-18 00:00:00+00:00,25.699504852294922,2020500,JETS,항공 ETF,Airlines,stock,0.00232110417965381,0.01541918583697039,-0.015577454274091962,0.027359257504428802,-0.7105342330339106
2025-09-19 00:00:00+00:00,25.590396881103516,1582100,JETS,항공 ETF,Airlines,stock,-0.004245528146106015,0.015199799852112776,-0.007310545546668323,0.03448271076310183,-0.4681838044976302
2025-09-22 00:00:00+00:00,25.51104736328125,3618400,JETS,항공 ETF,Airlines,stock,-0.003100753700340575,0.009769717514317156,-0.0007770327032826652,-0.019069390509088624,-0.09117395890892654
2025-09-23 00:00:00+00:00,25.461454391479492,2263600,JETS,항공 ETF,Airlines,stock,-0.0019439802331729927,0.0090375672339218,-0.0011673257144773075,-0.004266862434767815,0.4161661661661662
2025-09-24 00:00:00+00:00,25.11429786682129,1693900,JETS,항공 ETF,Airlines,stock,-0.013634591304979682,0.008456814558703058,-0.020502888548019182,-0.035060951367958726,-0.61650441476115
2025-09-25 00:00:00+00:00,24.558847427368164,2506200,JETS,항공 ETF,Airlines,stock,-0.022116900993952693,0.009601697982309147,-0.044384412520107275,-0.05243014088246778,0.24038604305864886
2025-09-26 00:00:00+00:00,24.717546463012695,1953800,JETS,항공 ETF,Airlines,stock,0.0064619903728737604,0.009579851686019328,-0.034108514305041915,-0.05283163887494713,0.23494090133367052
2025-09-29 00:00:00+00:00,24.84649085998535,1778500,JETS,항공 ETF,Airlines,stock,0.005216715063754762,0.009726174787667696,-0.02604975381184904,-0.04789053141755417,-0.5084844130002211
2025-09-30 00:00:00+00:00,24.449739456176758,2807400,JETS,항공 ETF,Airlines,stock,-0.01596810616212818,0.010182782447721797,-0.039735158869844356,-0.06166734694116571,0.2402367909524652
2025-10-01 00:00:00+00:00,24.330717086791992,2668800,JETS,항공 ETF,Airlines,stock,-0.0048680424426648106,0.009932787870058727,-0.031200584789769947,-0.0722389819541095,0.5755357459118011
2025-10-02 00:00:00+00:00,24.558847427368164,2633500,JETS,항공 ETF,Airlines,stock,0.009376227579416918,0.009760981866221584,0.0,-0.04659217603249366,0.050794030803607004
2025-10-03 00:00:00+00:00,24.767139434814453,2371800,JETS,항공 ETF,Airlines,stock,0.008481342948291948,0.009880367790435692,0.0020063873198727933,-0.04439347593982723,0.21394206162350282
2025-10-06 00:00:00+00:00,24.925840377807617,1825600,JETS,항공 ETF,Airlines,stock,0.00640772194991901,0.010058473177216842,0.003193590526300749,-0.03827021504012118,0.02648299128479059
2025-10-07 00:00:00+00:00,24.558847427368164,3547200,JETS,항공 ETF,Airlines,stock,-0.014723393268866514,0.010119311188099262,0.004462541262943542,-0.039192865561118784,0.2635178456935243
2025-10-08 00:00:00+00:00,24.70762825012207,5552300,JETS,항공 ETF,Airlines,stock,0.006058135390674124,0.010096059881672984,0.015491165426221087,-0.03970705308549005,1.0804481414868103
2025-10-09 00:00:00+00:00,24.628278732299805,4336800,JETS,항공 ETF,Airlines,stock,-0.0032115392468669013,0.009307295753754287,0.002827140204237244,-0.05661089636391148,0.6467818492500474
2025-10-10 00:00:00+00:00,24.013315200805664,3016900,JETS,항공 ETF,Airlines,stock,-0.024969813691755105,0.010344433371798623,-0.030436467481148033,-0.0684878832846092,0.2719875200269837
2025-10-13 00:00:00+00:00,24.429903030395508,2346700,JETS,항공 ETF,Airlines,stock,0.017348201450163137,0.011223638468468173,-0.01989651461676134,-0.04312355940594692,0.285440403155127
2025-10-14 00:00:00+00:00,25.20356559753418,3802000,JETS,항공 ETF,Airlines,stock,0.03166867122542749,0.013535570881070713,0.02625197180253447,-0.011284098690763522,0.07183130356337397
2025-10-15 00:00:00+00:00,25.32259178161621,2284300,JETS,항공 ETF,Airlines,stock,0.004722593064120817,0.013510478026580982,0.024889622155097157,-0.012379098308826886,-0.588584910757704
2025-10-16 00:00:00+00:00,24.737384796142578,6871700,JETS,항공 ETF,Airlines,stock,-0.023110074613234666,0.014395203895471912,0.004430113246188139,-0.03743729934417117,0.5845093156244234
2025-10-17 00:00:00+00:00,24.658035278320312,3456500,JETS,항공 ETF,Airlines,stock,-0.003207676093337053,0.014387821568755088,0.026848441047116145,-0.03643404231341474,0.1457124863270245
2025-10-20 00:00:00+00:00,25.282917022705078,3703800,JETS,항공 ETF,Airlines,stock,0.025341911362020353,0.015602292044936126,0.0349167981243419,-0.008942413744428501,0.5783014445817531
2025-10-21 00:00:00+00:00,25.401941299438477,1928300,JETS,항공 ETF,Airlines,stock,0.004707695580636884,0.015637012426634213,0.007870937988381455,-0.0023373799126310546,-0.49281956864807996
2025-10-22 00:00:00+00:00,24.985353469848633,2832300,JETS,항공 ETF,Airlines,stock,-0.016399842227769135,0.01577551763145393,-0.013317685435833115,-0.005134302286945669,0.23989843715799153
2025-10-23 00:00:00+00:00,24.737384796142578,3651400,JETS,항공 ETF,Airlines,stock,-0.00992456136373232,0.015102759761470692,0.0,0.007269778001693039,-0.46863221619104445
2025-10-24 00:00:00+00:00,25.33251190185547,3362100,JETS,항공 ETF,Airlines,stock,0.024057802011702156,0.015958431476985897,0.02735321836967941,0.02487971206053996,-0.027310863590337076
2025-10-27 00:00:00+00:00,25.27299690246582,3264100,JETS,항공 ETF,Airlines,stock,-0.002349352469278365,0.015951626919047657,-0.00039236454521240915,0.01716564503550666,-0.11871591338625198
2025-10-28 00:00:00+00:00,24.4794979095459,3811500,JETS,항공 ETF,Airlines,stock,-0.03139710719635713,0.017142620919203353,-0.03631389345478764,0.0012171276271666365,0.9766115231032515
2025-10-29 00:00:00+00:00,24.330717086791992,3991500,JETS,항공 ETF,Airlines,stock,-0.00607777264483389,0.017163567392476826,-0.026200805357692092,0.0,0.40927867810613283
2025-10-30 00:00:00+00:00,24.043071746826172,4040800,JETS,항공 ETF,Airlines,stock,-0.011822312467805185,0.01721763358906881,-0.028067358576427726,-0.0210016240406794,0.10664402694856778
2025-10-31 00:00:00+00:00,24.429903030395508,3901200,JETS,항공 ETF,Airlines,stock,0.01608909575459716,0.017517691713929515,-0.03563045287245481,-0.013616284000279144,0.16034621218881062
2025-11-03 00:00:00+00:00,24.608440399169922,3025600,JETS,항공 ETF,Airlines,stock,0.0073081488924569005,0.01753763208560184,-0.02629512067209805,-0.012733772415564726,-0.0730676143500506
2025-11-04 00:00:00+00:00,23.795103073120117,4571000,JETS,항공 ETF,Airlines,stock,-0.033051152891316105,0.018756723660994724,-0.0279578788321021,-0.031098542246609573,0.19926538108356295
2025-11-05 00:00:00+00:00,24.8663272857666,3806900,JETS,항공 ETF,Airlines,stock,0.045018683438971197,0.02140893343145063,0.02201374489144703,0.006423078493733803,-0.046248277589878484
2025-11-06 00:00:00+00:00,24.49933433532715,4167900,JETS,항공 ETF,Airlines,stock,-0.014758631068510053,0.02166946195221911,0.018976884206204137,-0.00523562358434515,0.031454167491585805
2025-11-07 00:00:00+00:00,25.03494644165039,8115700,JETS,항공 ETF,Airlines,stock,0.02186231262418059,0.02136194976664273,0.024766508917456243,0.042544364753536845,1.0803086229877987
2025-11-10 00:00:00+00:00,24.935758590698242,3540100,JETS,항공 ETF,Airlines,stock,-0.003961975759897429,0.02110180785939766,0.013301053874968938,0.020706408849570757,0.17004891591750404
2025-11-11 00:00:00+00:00,24.717546463012695,2283000,JETS,항공 ETF,Airlines,stock,-0.008750972098636955,0.01993717769064778,0.03876610187642382,-0.019283745097123717,-0.5005469262743383
2025-11-12 00:00:00+00:00,25.481292724609375,5322500,JETS,항공 ETF,Airlines,stock,0.030898951185933887,0.02114065361699932,0.024730851153671463,0.006267168240984722,0.39811920460216976
2025-11-13 00:00:00+00:00,24.975435256958008,3957800,JETS,항공 ETF,Airlines,stock,-0.019852111630224267,0.02096074705269174,0.019433218679102637,0.009623105383902653,-0.0504090789126419
2025-11-14 00:00:00+00:00,24.667953491210938,3285300,JETS,항공 ETF,Airlines,stock,-0.012311367653198624,0.021147778968372243,-0.014659226505429612,0.00040223046072718205,-0.5951920351910495
2025-11-17 00:00:00+00:00,23.795103073120117,5342200,JETS,항공 ETF,Airlines,stock,-0.035383981828967404,0.021704807974635195,-0.04574376646410194,-0.058846609679130135,0.5090534165701535
2025-11-18 00:00:00+00:00,23.963722229003906,2555200,JETS,항공 ETF,Airlines,stock,0.007086296510909751,0.021754599019527334,-0.030497534823563877,-0.05661847074917703,0.11922908453788872
2025-11-19 00:00:00+00:00,23.8546142578125,2518100,JETS,항공 ETF,Airlines,stock,-0.004553047733934723,0.02152157777239828,-0.06383814527690179,-0.04525608226438205,-0.5268952559887271
2025-11-20 00:00:00+00:00,23.487621307373047,3354100,JETS,항공 ETF,Airlines,stock,-0.015384568640394614,0.02166032343784903,-0.05957109192603416,-0.05052124543756997,-0.1525342361918237
2025-11-21 00:00:00+00:00,24.31087875366211,3226600,JETS,항공 ETF,Airlines,stock,0.035050694811340044,0.02248974799325821,-0.014475247720734163,-0.04032893193345466,-0.017867470246248462
2025-11-24 00:00:00+00:00,24.80681610107422,3313800,JETS,항공 ETF,Airlines,stock,0.02039981164142013,0.023030202157487967,0.042517698908267176,-0.018445806138096654,-0.3796937591254539
2025-11-25 00:00:00+00:00,25.501127243041992,3850800,JETS,항공 ETF,Airlines,stock,0.027988724515828123,0.022687095625147657,0.06415551805125363,0.041734080383148076,0.507044458359424
2025-11-26 00:00:00+00:00,26.046661376953125,2626000,JETS,항공 ETF,Airlines,stock,0.021392549776793945,0.022983464221085687,0.09189195412886297,0.07052584122531425,0.04284976768198234
2025-11-28 00:00:00+00:00,26.096254348754883,1708700,JETS,항공 ETF,Airlines,stock,0.0019040049349909882,0.02269990080075832,0.11106416470376912,0.08539601859316259,-0.4905637876032318
2025-12-01 00:00:00+00:00,25.98714828491211,3102500,JETS,항공 ETF,Airlines,stock,-0.0041809089681860145,0.022600458209311253,0.06895141669848082,0.06374340710968385,-0.038461538461538436
2025-12-02 00:00:00+00:00,26.43349266052246,2428000,JETS,항공 ETF,Airlines,stock,0.01717558120332474,0.02279856851863716,0.06557377427318456,0.07416367034028304,-0.2673064155953889
2025-12-03 00:00:00+00:00,26.899675369262695,2731800,JETS,항공 ETF,Airlines,stock,0.017636061746636456,0.02124754390875246,0.05484260020710652,0.13047105896547362,-0.29058896852602056
2025-12-04 00:00:00+00:00,26.69137954711914,1899000,JETS,항공 ETF,Airlines,stock,-0.0077434325613299215,0.019389805837834236,0.024752430295595707,0.0733945242648355,-0.2768469154607769
2025-12-05 00:00:00+00:00,27.207155227661133,2618500,JETS,항공 ETF,Airlines,stock,0.019323680127940834,0.01917629177834005,0.04256936126004818,0.11052630472614133,0.5324515713700475
2025-12-08 00:00:00+00:00,27.207155227661133,3139900,JETS,항공 ETF,Airlines,stock,0.0,0.018809895272259278,0.046946549477972166,0.08676706343564855,0.012054794520548029
2025-12-09 00:00:00+00:00,27.25674819946289,3548100,JETS,항공 ETF,Airlines,stock,0.0018227915188773203,0.018719831292539214,0.031144410219007268,0.09307876479163713,0.46132619439868194
2025-12-10 00:00:00+00:00,27.81220054626465,3508300,JETS,항공 ETF,Airlines,stock,0.02037852581448818,0.018757434336092057,0.033923278421592595,0.125200698535463,0.28424482026502673
2025-12-11 00:00:00+00:00,28.02049446105957,3928700,JETS,항공 ETF,Airlines,stock,0.007489300044720704,0.01783506846760697,0.04979566198869945,0.09964964352055339,1.0688256977356505
2025-12-12 00:00:00+00:00,28.050251007080078,4216000,JETS,항공 ETF,Airlines,stock,0.0010619564926614977,0.016895029315589057,0.030988016658271667,0.12311360016300199,0.6100821080771435
2025-12-15 00:00:00+00:00,28.27838134765625,2157400,JETS,항공 ETF,Airlines,stock,0.008132916190967121,0.016340900102256976,0.03937295579164468,0.14636106143672145,-0.3129080543966368
2025-12-16 00:00:00+00:00,28.51643180847168,3286300,JETS,항공 ETF,Airlines,stock,0.008418107737102165,0.012947096172997651,0.04621547661483749,0.19841598167670726,-0.07378596995575093
2025-12-17 00:00:00+00:00,28.080005645751953,4338700,JETS,항공 ETF,Airlines,stock,-0.015304374882907812,0.014057218872967884,0.009629051072093997,0.17177145425955587,0.23669583558988694
2025-12-18 00:00:00+00:00,28.308137893676758,4961600,JETS,항공 ETF,Airlines,stock,0.008124366170108477,0.01374126499120424,0.010265465979443444,0.18669443101163163,0.2629113956270521
2025-12-19 00:00:00+00:00,28.506513595581055,4595800,JETS,항공 ETF,Airlines,stock,0.007007726988238483,0.012536378847003626,0.01626590037949449,0.2136824424460777,0.0900853889943074
2025-12-22 00:00:00+00:00,28.96277618408203,2409700,JETS,항공 ETF,Airlines,stock,0.01600555560648087,0.011166159575433876,0.024202051313043205,0.19135044346018049,0.11694632427922502
2025-12-23 00:00:00+00:00,28.44700050354004,3202600,JETS,항공 ETF,Airlines,stock,-0.01780822657551262,0.012297572144924659,-0.0024347823527841594,0.14674129834453797,-0.02546937285092654
2025-12-24 00:00:00+00:00,28.540000915527344,1945800,JETS,항공 ETF,Airlines,stock,0.003269251954199248,0.011270151238521799,0.01638159463279809,0.11916624875139625,-0.5515246502408555
2025-12-26 00:00:00+00:00,28.40999984741211,2313300,JETS,항공 ETF,Airlines,stock,-0.004555047790643418,0.010855096886022517,0.0035983275946280813,0.09073479461556389,-0.5337592712028378
2025-12-29 00:00:00+00:00,28.049999237060547,4239200,JETS,항공 ETF,Airlines,stock,-0.012671616060721536,0.011502052773981569,-0.016014387623720983,0.07486687024871386,-0.07759258453370466
2025-12-30 00:00:00+00:00,28.09000015258789,2132700,JETS,항공 ETF,Airlines,stock,0.0014260576333453567,0.011367941018687747,-0.0301344051394431,0.08091891594341183,-0.11495206872224761
2025-12-31 00:00:00+00:00,28.06999969482422,2346000,JETS,항공 ETF,Airlines,stock,-0.0007120134444651427,0.010970127010980895,-0.013252743770609698,0.06191035953208801,-0.26747018047836135
2026-01-02 00:00:00+00:00,28.290000915527344,3495700,JETS,항공 ETF,Airlines,stock,0.007837592557711659,0.010493589271581618,-0.00875963531816093,0.05168558828978753,0.7965361290985713
2026-01-05 00:00:00+00:00,29.010000228881836,3942000,JETS,항공 ETF,Airlines,stock,0.02545066419419273,0.011364571241858279,0.021119337722361298,0.08686777233336929,0.704059136298794
2026-01-06 00:00:00+00:00,29.149999618530273,2630300,JETS,항공 ETF,Airlines,stock,0.004825901018403078,0.010799814053196943,0.03921570094078186,0.07140931768176473,-0.37952915644461216
2026-01-07 00:00:00+00:00,29.030000686645508,2975100,JETS,항공 ETF,Airlines,stock,-0.004116601490741889,0.010908907720604792,0.0334638849751312,0.06699875248740139,0.3949922633281755
2026-01-08 00:00:00+00:00,29.0,2724100,JETS,항공 ETF,Airlines,stock,-0.0010334373384740525,0.010947947120172965,0.03313146830376579,0.06395670487837068,0.1611679454390451
